pdf_row_id,Bounds,Page,Path,filePaths,attributes.BBox,attributes.NumCol,attributes.NumRow,attributes.Placement,attributes.SpaceAfter,attributes.BackgroundColor,attributes.BlockAlign,attributes.BorderColor,attributes.BorderStyle,attributes.BorderThickness,attributes.ColIndex,attributes.Height,attributes.InlineAlign,attributes.RowIndex,attributes.Width,HasClip,Lang,Text,TextSize,Font.alt_family_name,Font.embedded,Font.encoding,Font.family_name,Font.font_type,Font.italic,Font.monospaced,Font.name,Font.subset,Font.weight,attributes.LineHeight,attributes.TextAlign,attributes.RowSpan
224,"[63.17399597167969, 199.38699340820312, 67.27400207519531, 203.48699951171875]",7.0,//Document/L[15]/LI/Lbl/Figure,,"[63.47739999999976, 199.55599999999686, 67.19729999999981, 203.27599999999802]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[72.52400207519531, 166.5189971923828, 549.7839965820312, 210.33900451660156]",7.0,//Document/L[15]/LI/LBody,,,,,,,,,,,,,,,,,False,,"Sell or hypothecate the mortgage loan (or a participation interest in a mortgage loan), other than repurchasing it for its own account under the provisions of Chapter A1–3, Repurchases, Indemnifications, and Make Whole Payment Requests. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
226,"[63.17399597167969, 151.38699340820312, 67.27400207519531, 155.48699951171875]",7.0,//Document/L[15]/LI[2]/Lbl/Figure,,"[63.47739999999976, 151.55799999999726, 67.19729999999981, 155.27799999999843]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[72.52400207519531, 89.38900756835938, 552.9940032958984, 162.33900451660156]",7.0,//Document/L[15]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"Modify any of the terms of the mortgage loan (including the extension of a future advance or a release of a borrower from liability), unless either Fannie Mae agrees to a mortgage loan modification as a means of preventing foreclosure of the mortgage loan, or the servicer releases the borrower from liability in connection with an eligible property transfers as outlined in (<>)D1-4.1-02, Allowable Exemptions Due to the (<>)Type of Transfer. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
228,"[63.17399597167969, 772.1869964599609, 67.27400207519531, 776.2870025634766]",8.0,//Document/L[16]/LI/Lbl/Figure,,"[63.47739999999976, 772.292999999976, 67.19729999999981, 776.0129999999772]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[72.52400207519531, 710.1889953613281, 549.1739959716797, 783.1390075683594]",8.0,//Document/L[16]/LI/LBody,,,,,,,,,,,,,,,,,False,,"Repurchase or reclassify any MBS mortgage loan for the purpose of modifying any of the terms of the mortgage loan (including the extension of a future advance or a release of a borrower from liability), or for any other reason, unless Fannie Mae specifically permits or requires repurchase or reclassification, or unless Fannie Mae specifically agrees. See (<>)D2-3.1-02, Conditions of a First and Second Lien Mortgage (<>)Loan Modification for an MBS Mortgage Loan for additional information. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
230,"[63.17399597167969, 696.1869964599609, 67.27400207519531, 700.2870025634766]",8.0,//Document/L[16]/LI[2]/Lbl/Figure,,"[63.47739999999976, 696.3359999999811, 67.19729999999981, 700.0559999999823]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[72.52400207519531, 634.1889953613281, 551.7339935302734, 707.1390075683594]",8.0,//Document/L[16]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"Defer the exercise of any right to accelerate the mortgage loan debt, except as is consistent with Fannie Mae’s policy of considering certain types of transfers of ownership as exempt transactions or agreeing to forbearance or a repayment plan, or when considering mortgage loan modifications or payment deferrals for delinquent borrowers. See Section D1–4.1, Information Related to Transfers of Ownership Applicable to All Mortgage Loans for additional information. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
232,"[63.17399597167969, 620.1869964599609, 67.27400207519531, 624.2870025634766]",8.0,//Document/L[16]/LI[3]/Lbl/Figure,,"[63.47739999999976, 620.3789999999863, 67.19729999999981, 624.0989999999874]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[72.52400207519531, 586.1889953613281, 548.4340057373047, 631.1390075683594]",8.0,//Document/L[16]/LI[3]/LBody,,,,,,,,,,,,,,,,,False,,"Exercise any “call option” provided for by the terms of a conventional mortgage loan, unless Fannie Mae normally requires such options to be exercised for mortgage loans in its portfolio. See (<>)D1-5-01, Call (<>)Options and Cross-Default Provisions for additional information. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
234,"[63.17399597167969, 572.1869964599609, 67.27400207519531, 576.2870025634766]",8.0,//Document/L[16]/LI[4]/Lbl/Figure,,"[63.47739999999976, 572.380999999994, 67.19729999999981, 576.1009999999951]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[72.52400207519531, 538.1889953613281, 551.093994140625, 583.1390075683594]",8.0,//Document/L[16]/LI[4]/LBody,,,,,,,,,,,,,,,,,False,,"Release all or any portion of the property from the mortgage lien, except in accordance with the terms of the mortgage loan, an approved partial release, or under a court order or decree, and then only to the extent that Fannie Mae allows for, for mortgage loans in its portfolio. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
236,"[63.17399597167969, 524.1869964599609, 67.27400207519531, 528.2870025634766]",8.0,//Document/L[16]/LI[5]/Lbl/Figure,,"[63.47739999999976, 524.3829999999725, 67.19729999999981, 528.1029999999737]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[72.52400207519531, 490.1889953613281, 549.3139953613281, 535.1390075683594]",8.0,//Document/L[16]/LI[5]/LBody,,,,,,,,,,,,,,,,,False,,"Accept a voluntary Mortgage Release under any conditions other than those Fannie Mae allows for, for mortgage loans in its portfolio, as described in (<>)D2-3.3-02, Fannie Mae Mortgage Release (Deed-in-Lieu of (<>)Foreclosure). ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
238,"[63.17399597167969, 476.18699645996094, 67.27400207519531, 480.28700256347656]",8.0,//Document/L[16]/LI[6]/Lbl/Figure,,"[63.47739999999976, 476.38499999999476, 67.19729999999981, 480.1049999999959]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[72.52400207519531, 456.1889953613281, 543.1739959716797, 487.1390075683594]",8.0,//Document/L[16]/LI[6]/LBody,,,,,,,,,,,,,,,,,False,,"Exercise any “put option” provided by a mortgage loan, such as the optional assignment of certain FHA Section 221 mortgage loans following their twentieth anniversary. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
240,"[63.17399597167969, 442.18699645996094, 67.27400207519531, 446.28700256347656]",8.0,//Document/L[16]/LI[7]/Lbl/Figure,,"[63.47739999999976, 442.30599999999686, 67.19729999999981, 446.025999999998]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[72.52400207519531, 408.1889953613281, 547.4140014648438, 453.1390075683594]",8.0,//Document/L[16]/LI[7]/LBody,,,,,,,,,,,,,,,,,False,,"Change an ARM index or the manner in which the index values are selected, unless specifically provided for in the mortgage loan documents. See Chapter C-2, Servicing ARM Loans and Chapter A1–3, Repurchases, Indemnifications, and Make Whole Payment Requests for additional information. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
242,"[42.52400207519531, 366.6529998779297, 349.4880065917969, 390.38299560546875]",8.0,//Document/H2[13],,,,,,18.0,,,,,,,,,,,False,en,Servicing Requirements of MBS Mortgage Loans ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
243,"[42.52400207519531, 321.6889953613281, 545.5339965820312, 352.6390075683594]",8.0,//Document/P[40],,,,,,16.25,,,,,,,,,,,False,en,"The following mortgage loans, when securitized into an MBS pool directly from Fannie Mae’s portfolio (referred to as PFP mortgage loans), must be serviced as MBS mortgage loans: ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,13.875,,
244,"[63.17399597167969, 299.48699951171875, 67.27400207519531, 303.5870056152344]",8.0,//Document/L[17]/LI/Lbl/Figure,,"[63.47739999999976, 299.6319999999978, 67.19729999999981, 303.35199999999895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[72.52400207519531, 293.48899841308594, 457.0740051269531, 310.4389953613281]",8.0,//Document/L[17]/LI/LBody,,,,,,,,,,,,,,,,,False,,"all mortgage loans that have been sold to Fannie Mae as whole mortgage loans, and ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
246,"[63.17399597167969, 279.48699951171875, 67.27400207519531, 283.5870056152344]",8.0,//Document/L[17]/LI[2]/Lbl/Figure,,"[63.47739999999976, 279.5929999999935, 67.19729999999981, 283.31299999999464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[72.52400207519531, 273.48899841308594, 403.9739990234375, 290.4389953613281]",8.0,//Document/L[17]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,any MBS mortgage loan that was reclassified into Fannie Mae’s portfolio. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
248,"[55.52400207519531, 217.28900146484375, 517.9739990234375, 262.23899841308594]",8.0,//Document/P[41],,,,,,11.125,,,,,,,,,,,False,en,Note: This requirement does not change the servicer’s existing reporting and remitting requirements for these mortgage loans nor does it change the custodial depository requirements for the applicable remittance type under which these mortgage loans are serviced. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,14.0,Justify,
249,"[42.52400207519531, 164.08900451660156, 544.2239990234375, 209.03900146484375]",8.0,//Document/P[42],,,,,,11.25,,,,,,,,,,,False,en,Fannie Mae notifies the servicer of mortgage loans that have been securitized into an MBS pool. The servicer must code all of these mortgage loans in their records as MBS mortgage loans as soon as possible and service them in accordance with the provisions of the Servicing Guide applicable to MBS mortgage loans. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
250,"[42.52400207519531, 110.88900756835938, 532.0339965820312, 155.83900451660156]",8.0,//Document/P[43],,,,,,18.0,,,,,,,,,,,False,en,The servicing requirements of an MBS Trust Agreement or Trust Indenture vary depending on the MBS trust documents under which a particular MBS mortgage loan was pooled. The following table describes the four categories of MBS trust documents. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,Justify,
251,"[53.28300476074219, 519.4389953613281, 541.1529998779297, 772.8190002441406]",9.0,//Document/Table[5],['tables/fileoutpart4.xlsx'],"[42.47829999999885, 508.42399999999907, 553.0569999999716, 788.7319999999891]",2.0,5.0,Block,16.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[61.71299743652344, 744.9190063476562, 178.63299560546875, 772.8190002441406]",9.0,//Document/Table[5]/TR/TH,,"[42.47829999999885, 735.6939999999886, 194.03199999999924, 788.7319999999891]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,53.0,Center,0.0,151.375,,,,,,,,,,,,,,,,,
253,"[61.71299743652344, 744.9190063476562, 178.63299560546875, 772.8190002441406]",9.0,//Document/Table[5]/TR/TH/P,,,,,,,,,,,,,,,,,False,en,Category of MBS Trust Documents ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,Center,
254,"[344.572998046875, 756.9190063476562, 405.26300048828125, 772.8190002441406]",9.0,//Document/Table[5]/TR/TH[2],,"[193.19199999999546, 735.6939999999886, 553.8969999999972, 788.7319999999891]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",1.0,53.0,Center,0.0,360.75,,,,,,,,,,,,,,,,,
255,"[344.572998046875, 756.9190063476562, 405.26300048828125, 772.8190002441406]",9.0,//Document/Table[5]/TR/TH[2]/P,,,,,,,,,,,,,,,,,False,en,Description ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
256,"[53.28300476074219, 693.6889953613281, 137.5330047607422, 710.6390075683594]",9.0,//Document/Table[5]/TR[2]/TD,,"[42.47829999999885, 668.0169999999925, 194.03199999999924, 736.5339999999851]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,68.5,Start,1.0,151.375,,,,,,,,,,,,,,,,,
257,"[53.28300476074219, 693.6889953613281, 137.5330047607422, 710.6390075683594]",9.0,//Document/Table[5]/TR[2]/TD/P,,,,,,,,,,,,,,,,,False,en,1980’s Indentures ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
258,"[205.33299255371094, 677.6889953613281, 514.8529968261719, 726.6390075683594]",9.0,//Document/Table[5]/TR[2]/TD[2],,"[193.19199999999546, 668.0169999999925, 553.8969999999972, 736.5339999999851]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,68.5,Start,1.0,360.75,,,,,,,,,,,,,,,,,
259,"[205.33299255371094, 677.6889953613281, 514.8529968261719, 726.6390075683594]",9.0,//Document/Table[5]/TR[2]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"The various fixed-rate or ARM Trust Indentures (each a “1980’s Indenture”) for MBS mortgage loan pools with issue dates up to and including May 1, 2007. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
260,"[53.28300476074219, 624.9389953613281, 186.572998046875, 657.8890075683594]",9.0,//Document/Table[5]/TR[3]/TD,,"[42.47829999999885, 614.618999999977, 194.03199999999924, 668.8569999999891]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,54.25,Start,2.0,151.375,,,,,,,,,,,,,,,,,
261,"[53.28300476074219, 624.9389953613281, 186.572998046875, 657.8890075683594]",9.0,//Document/Table[5]/TR[3]/TD/P,,,,,,,,,,,,,,,,,False,en,2007 Second Amended Trust Agreement ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
262,"[205.33299255371094, 624.9389953613281, 541.1529998779297, 657.8890075683594]",9.0,//Document/Table[5]/TR[3]/TD[2],,"[193.19199999999546, 614.618999999977, 553.8969999999972, 668.8569999999891]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,54.25,Start,2.0,360.75,,,,,,,,,,,,,,,,,
263,"[205.33299255371094, 624.9389953613281, 541.1529998779297, 657.8890075683594]",9.0,//Document/Table[5]/TR[3]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"The 2007 Second Amended Trust Agreement applies to MBS mortgage loan pools with issue dates from June 1, 2007 through December 1, 2008. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
264,"[53.28300476074219, 572.1889953613281, 150.60299682617188, 605.1390075683594]",9.0,//Document/Table[5]/TR[4]/TD,,"[42.47829999999885, 562.7809999999881, 194.03199999999924, 615.4589999999735]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,52.625,Start,3.0,151.375,,,,,,,,,,,,,,,,,
265,"[53.28300476074219, 572.1889953613281, 150.60299682617188, 605.1390075683594]",9.0,//Document/Table[5]/TR[4]/TD/P,,,,,,,,,,,,,,,,,False,en,2009 Amended Trust Agreement ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
266,"[205.33299255371094, 572.1889953613281, 540.3329925537109, 605.1390075683594]",9.0,//Document/Table[5]/TR[4]/TD[2],,"[193.19199999999546, 562.7809999999881, 553.8969999999972, 615.4589999999735]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,52.625,Start,3.0,360.75,,,,,,,,,,,,,,,,,
267,"[205.33299255371094, 572.1889953613281, 540.3329925537109, 605.1390075683594]",9.0,//Document/Table[5]/TR[4]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"The 2009 Amended Trust Agreement applies to MBS mortgage loan pools with issue dates from January 1, 2009 through May 1, 2016. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.0,,
268,"[53.28300476074219, 519.4389953613281, 186.572998046875, 552.3890075683594]",9.0,//Document/Table[5]/TR[5]/TD,,"[42.47829999999885, 508.42399999999907, 194.03199999999924, 563.6209999999846]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'None', 'Solid']","[0.375, 0, 0, 0.375]",0.0,55.25,Start,4.0,151.375,,,,,,,,,,,,,,,,,
269,"[53.28300476074219, 519.4389953613281, 186.572998046875, 552.3890075683594]",9.0,//Document/Table[5]/TR[5]/TD/P,,,,,,,,,,,,,,,,,False,en,2016 Second Amended Trust Agreement ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.125,,
270,"[205.33299255371094, 519.4389953613281, 527.4730072021484, 552.3890075683594]",9.0,//Document/Table[5]/TR[5]/TD[2],,"[193.19199999999546, 508.42399999999907, 553.8969999999972, 563.6209999999846]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'Solid', 'Solid']","[0.375, 0, 0.375, 0.875]",1.0,55.25,Start,4.0,360.75,,,,,,,,,,,,,,,,,
271,"[205.33299255371094, 519.4389953613281, 527.4730072021484, 552.3890075683594]",9.0,//Document/Table[5]/TR[5]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,"The 2016 Second Amended Trust Agreement applies to MBS mortgage loan pools with issue dates on or after June 1, 2016. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.125,,
272,"[42.52400207519531, 412.48899841308594, 554.4040069580078, 499.4389953613281]",9.0,//Document/P[44],,,,,,18.0,,,,,,,,,,,False,en,"Not all workout options will be available for all MBS mortgage loans. Since the availability of a particular workout option for an MBS mortgage loan depends on the MBS trust documents under which that mortgage loan was pooled, the servicer must identify the issue date of the MBS in order to determine whether a workout option is available to a borrower. The use of one type or a combination of workout options is determined by facts and circumstances related to the particular mortgage loan and the borrower, as such facts and circumstances may change from time to time and include, but are not limited to: ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
